Feature,Fisher Score,Normalized Fisher Score
CD163,0.045171310979807644,0.2578181257042214
PCNT,0.0282742569565154,0.10864242484942341
TMOD1,0.01808975441419144,0.01872850834573281
PRKAR2B,0.018134524170997465,0.019123758301105576
PUM3,0.02881448287902965,0.11341181130577867
TBCE,0.020516775670311453,0.040155474038812373
TBCE.1,0.025315880298293823,0.08252438612064081
DPP4,0.02369364361836073,0.06820246388805577
DPP4.1,0.020460828207856635,0.039661541669818334
RUFY3,0.025847529931739836,0.08721805677880283
GADD45A,0.05479412670807239,0.3427731881950954
TCF4,0.04339020159259426,0.24209359521681476
BRF1,0.025599651261264275,0.08502965906496618
CEACAM6,0.048987442571907396,0.2915088568826199
SLA,0.019008346314695772,0.026838300169110964
DYNC2LI1,0.01736113145046526,0.01229585794863269
STS,0.024316281616438624,0.07369942564328609
STS.1,0.021261451534273834,0.0467298475220899
MANBA,0.020031318723073947,0.035869615673255965
BCL7A,0.06317747344164398,0.41678559430833906
PCYOX1,0.023536104790567215,0.06681163179297307
RGS3,0.031360982471668554,0.13589359191290196
PITPNM1,0.021887311897623163,0.05225525794044895
MAP3K5,0.033604425340384325,0.15569983516732025
KIF1A,0.0279722402090377,0.1059760689324235
GAB2,0.026464486877732635,0.09266486334572528
SMARCA1,0.017778514193614762,0.01598072296404876
ARHGAP29,0.01772282413466546,0.015489063082808214
MMP9,0.037569867778240014,0.19070875767245307
MARK2,0.020174292360796684,0.03713185893658748
MPO,0.019413416700710694,0.030414465496274065
MPO.1,0.052086840925727476,0.3188719061468272
PPP1R26,0.03190288392673128,0.14067777081425262
CEBPD,0.016541471854392982,0.005059490322779595
FUT8.1,0.020214018495673322,0.03748258125802325
C21orf2,0.024424824718929528,0.07465769880526536
PAWR,0.01643399434267862,0.004110624732717639
LPAR1,0.02385922265126261,0.06966427896220706
CEBPA,0.04700602467654189,0.2740159020267061
TCEAL1,0.02461585889711164,0.07634424471902367
PHACTR2,0.04898467002677845,0.2914843794582007
THOC1,0.035961145953615034,0.17650615138747405
SUOX,0.03844812773831134,0.19846247881791107
STK3,0.020288591626512066,0.038140950405832756
NRGN,0.024173960093407266,0.07244293957680026
RBMX2,0.040320020232845456,0.21498848828749287
HNMT,0.01662839608037728,0.005826901157508181
GNG11,0.020994303471249254,0.0443713299083829
CD48,0.051247533313936736,0.3114620759451211
FOXO3,0.016932954124418215,0.00851569292015182
TPST1,0.06839275144857988,0.46282869452952735
WASF1,0.016678124721120176,0.006265930637153085
KLHL20,0.019495651123377446,0.03114047238592431
KLHL20.1,0.035209654936596294,0.16987161030147632
RBM14,0.01928638457620699,0.02929296193844725
HDAC4,0.027755561042327133,0.10406311614727377
FCER1G.1,0.033681710262549285,0.15638214537438794
ZNF195,0.025011696265250596,0.07983889631540544
LMO2,0.017086114789672556,0.009867872391863756
VDR,0.01942646121456585,0.030529629032708918
VDR.1,0.019406390321860208,0.03035243308588775
VDR.2,0.029337631560278653,0.11803043127757998
S100A2,0.03682520467668612,0.18413449686214373
TK2,0.03401866999610611,0.15935699556684718
TK2.1,0.01952781159822979,0.03142440125123469
EBAG9,0.027001293909350414,0.0974040661117802
SGSH,0.03565902461162727,0.17383887205747425
PIK3C3,0.02279274502144354,0.06024887745760647
KBTBD11,0.01717967481044822,0.01069386736423942
CD151,0.0213097983522321,0.0471566775744222
TECPR2,0.022607396424233733,0.058612526715452695
SEC23A,0.03254997790206277,0.1463906422506537
COL16A1,0.017341897118901484,0.012126047584793844
LOC100507855///AK4,0.024058463322422136,0.07142327592807057
S100P,0.025983592666544226,0.08841928711142094
LOC100506718///FLRT2,0.017359835051027627,0.012284412681639392
LRP3,0.0229170610336844,0.06134640180877089
MAOA,0.023553078449026547,0.06696148379636079
MAOA.1,0.019402208418197807,0.030315513134700642
GRK5,0.018138589676687827,0.019159650632387285
FOSL1,0.03499860742433244,0.16800837659741033
CD83,0.033476384553893186,0.1545694266335909
KIF11,0.018364085671593616,0.02115044281625857
ALOX5,0.024347109958199224,0.07397159376691222
PDCL,0.07279879882457176,0.5017274992801656
FZD1,0.02997571248602583,0.123663730974036
GAS1,0.01767990706028223,0.01511016954071911
RAD1,0.02042825396771321,0.03937395987618083
NOV,0.021080616148812646,0.045133341685727295
EVPL,0.03546888888594716,0.17216025813478886
NAP1L1,0.021605774435063712,0.04976970346235511
CXCL10,0.01638777983890644,0.003702619823674428
NPIPA1,0.01666602085664584,0.006159071627084143
FKBP5,0.04260430331871804,0.2351552895426746
IRF4,0.024422586119886812,0.07463793532574581
MMP19,0.019258953102952316,0.029050783080369114
KLK3,0.023307740549481433,0.06479551728761695
SLC7A7,0.01903468909007628,0.02707086745417917
NUAK1,0.0285938105935138,0.11146360525721667
PPP2R5B,0.01704844926670008,0.009535342189868996
SERPINB2,0.039506249764879424,0.207804112849832
VCAN,0.06276322600830432,0.41312840938660295
VCAN.1,0.0683036965691833,0.46204247321365693
ATP7B,0.028854180605046856,0.11376228281949906
ITGB3,0.05586541648121624,0.35223107372395834
ITGB3.1,0.027677247618713225,0.10337172581154783
GOSR1,0.03964676053517965,0.20904461267946436
COL17A1,0.01836503498087398,0.02115882379657805
S1PR1,0.019976138228494773,0.035382454482848706
DPYD,0.03165671109723233,0.1385044331234757
HOMER3,0.051589460478303664,0.3144807811179529
CDH5,0.03893817771343606,0.20278888674631884
IRS1,0.018291680234183,0.020511211157500913
SGCE,0.027811855513420875,0.10456011208325663
CHGA,0.04153199042502719,0.22568837139046516
MAPK4,0.01768858336736796,0.015186768348331443
F5,0.01630651365272726,0.0029851610132590506
F5.1,0.031975333818423865,0.14131739493779494
DNAJC6,0.026232840102668627,0.09061976897760098
TGFBR3,0.03344370027128868,0.15428087332969886
PICK1,0.01740423647866037,0.012676410841610784
DSC2,0.051463871610381275,0.31337201935592873
C2CD2L,0.023036169346395022,0.06239794996632229
RCBTB2,0.017556424095386262,0.014019999750968086
TTF1,0.03886899263133103,0.20217808600569934
VSIG4,0.01683032686448282,0.007609647794973989
PRR3,0.023829347874661944,0.06940052939194817
MYB,0.01972876630039133,0.03319853054582602
DHRS12,0.027271534526831624,0.09978988635338099
CLPX,0.034250467831681335,0.1614034235732259
CACNA2D2,0.0167886963197137,0.0072421123841065254
POP5,0.021829564997317488,0.05174543922806178
NAIP,0.016534657720513744,0.004999331717868196
NAIP.1,0.020505183652287328,0.04005313386692876
PLK4,0.021477525084542513,0.04863745362035307
LCK,0.01837004790538045,0.0212030804182089
EEF1A1,0.06529356313717971,0.4354674996255627
SAP30,0.020129315984061463,0.03673478483644331
SAP30.1,0.027186467192053802,0.09903886908919764
TRIM3,0.018760565819684504,0.024650769197706
IL10RA,0.03647057527716412,0.1810036499615843
C11orf80,0.024965720100443282,0.07943299558275156
TLR2,0.03467833570597793,0.16518085660583992
RHOH,0.016741775181649446,0.006827868951731213
MAFG,0.12113523427558785,0.9284658896107127
CLOCK,0.020065698375657293,0.03617313655696714
TAOK2,0.017487624221533785,0.013412599822760638
MX2,0.019072775633107587,0.027407114633243617
CDK5R1,0.02203626561877799,0.05357029639138668
CDK5R1.1,0.025782566940635326,0.08664453078342634
DOCK4,0.037787450708772166,0.19262968933967933
NMT2,0.021678763712541283,0.05041408955519667
TGFA,0.025403016402710383,0.08329366752485357
MBNL2.1,0.04705227724312658,0.2744242429734234
DEFA1B///DEFA3///DEFA1,0.042519047615051785,0.2344026092630974
PRIM1,0.03463029517970963,0.16475673065076935
IDUA,0.01654242587711442,0.0050679129157301505
EXOSC9,0.022685541980281207,0.05930243503177815
ING3,0.018847918691941138,0.025421964337557012
MTMR11,0.01971539736745932,0.033080502874430484
CRIP1,0.017258421548091863,0.0113890832144004
PTGS1,0.03563940715688603,0.17366567928931614
NPM3,0.018761758257622854,0.024661296640237338
ACTC1,0.02692727347724416,0.09675057646667375
HSPE1,0.01703253477468393,0.009394841041148959
NUFIP1,0.019929412602213807,0.03496993712693957
NUFIP1.1,0.020597980813902086,0.04087239393452014
ABCD1,0.02632560355744336,0.09143873146423666
CLCN4,0.016530107050389962,0.0049591561106801995
TRIL,0.01804293864542862,0.01831519516660568
PEX11A,0.023830745877682788,0.06941287166653308
STAT2,0.03633335434364208,0.17979219446751515
PTPN4,0.03525306711690569,0.1702548748879754
ITGB3BP,0.019265654161913764,0.02910994340297123
AP1S1,0.02170627089746292,0.05065693683399279
EXOSC7///CLEC3B,0.060133090694651836,0.3899082505224475
PLD1.2,0.01996145563563231,0.03525282916013836
TGFBRAP1,0.05379962648375481,0.3339932394680378
TIMM8A,0.020571314005935853,0.04063696592662956
PDGFRL,0.02235847369465413,0.056414911522145075
RBMS2,0.02020753687791374,0.037425358272843365
PAFAH2,0.018474928085641565,0.0221290154584036
KIF20B,0.024974503600046008,0.07951054073987707
TCF7,0.03114999958659872,0.13403092877024558
GTPBP1,0.020798625267169784,0.04264378419566134
FYB,0.020190611113682887,0.03727592910382017
BMP2,0.02772426149885916,0.10378678801771735
HNRNPA2B1,0.01746033530595413,0.013171679535617641
BAIAP2,0.01878471097725103,0.024863934806176616
KMO,0.02122778412552637,0.04643261468558806
SNTB2,0.04285611888867993,0.23737844418746845
EIF2S3,0.01857712739879208,0.02303128245388645
PVALB,0.019241280596872003,0.028894761298302412
STIL,0.018216179732765164,0.01984465471527324
CSPG5,0.02376955673075748,0.06887266306776152
BARD1,0.03559788550098587,0.1732991052042111
ST3GAL2,0.04093371677282331,0.22040651034844874
GNA15,0.01897140820684314,0.02651219195405934
SH2B2,0.04087767793649599,0.21991177128490008
INPP4B,0.016706715990427636,0.0065183487587611
ACHE,0.022093184487888676,0.05407280482745752
ANK1,0.024253666896048628,0.07314663136416921
IL1R2,0.04140757252335624,0.2245899475081089
TBKBP1,0.01768407727610346,0.01514698630575935
HIP1,0.02073668502252272,0.0420969445280124
HIP1.1,0.02340208975852696,0.06562847961140789
AAK1,0.019438956465971262,0.03063994340367499
AAK1.1,0.03184673076963756,0.1401820224694158
C6orf106,0.02564746395536252,0.0854517736029223
DACH1,0.02348664731239661,0.06637499627305106
PLAU,0.03690979292344377,0.18488128449605654
RYR1,0.02051494602122721,0.040139320975439076
GZMA,0.03275263361310361,0.1481797889081167
DPYSL4,0.01875967506247342,0.02464290514453602
VIL1,0.016825151637093798,0.007563958281773886
AIFM1,0.022375714173374573,0.05656711914914615
TCN1,0.05386778221505072,0.33459495258141975
STRN,0.016535060240880584,0.005002885370342107
RUNX1T1,0.022113789875890223,0.054254719567877877
CSRP3,0.052390190214131604,0.3215500264060813
DNASE1L3,0.026883375675417105,0.09636302456889863
LOC149684///BPI,0.054749409538710395,0.34237840250815715
FXN,0.027596494696699232,0.10265879835561945
LIPT1,0.017590183331692676,0.01431804328739697
ALDH3B1,0.03792857029264774,0.1938755640821023
PPP2R2B,0.02757890942201874,0.10250354669627278
REPS2,0.035370476055163975,0.1712914201121993
CTSG,0.021423740090591184,0.04816261261214534
PCBP3,0.018400072112320413,0.021468149234743678
FMO1,0.016994598150438685,0.009059917420614376
HLA-DOB,0.017674148104881205,0.015059326582712643
MAP2K6,0.03345373135699468,0.15436943280512364
ANKRD26,0.028860784418243662,0.11382058460752612
TRPM2,0.046057346735980685,0.26564049549290314
SLC25A40,0.017142196669867698,0.010362991468350858
KCNQ2,0.02616562397594212,0.09002635116646364
BPHL,0.018002506162666347,0.01795823685037804
CD8A,0.0417814296867714,0.2278905467898041
F12,0.030749077238001066,0.13049138440600538
FMO5,0.032795762039982794,0.1485605483764594
SKAP1,0.038275259447092314,0.19693631050107774
IL7R,0.10451777289940525,0.7817585734239721
ASPH,0.0476138169586273,0.27938179832609916
MARCO,0.03916943430886974,0.20483053641220494
KLRC4-KLRK1///KLRK1.1,0.031097605743214678,0.13356836953971246
CRAT,0.06854828774498577,0.4642018472692134
VNN1.1,0.015979831145501156,0.00010104334959537464
PTPRB,0.022649517495381435,0.058984392740178165
FOLH1B///FOLH1,0.025039605624088992,0.08008529418803972
S100A12,0.056841313033047236,0.3608467798630575
SLC7A4,0.03294543758379875,0.1498819594412989
PTPN11,0.022210975148659776,0.05511272009022799
JAKMIP2,0.02422071634307617,0.0728557272913975
SLC22A4,0.019696812069826257,0.032916422508930954
GRIN1,0.025023298151907306,0.07994132361254652
RAB3B,0.02092812723930525,0.04378709281198916
HK3,0.020445749048223636,0.03952841525597997
CLTCL1,0.022151601270442935,0.054588537597631624
TAF6L,0.01652538930873169,0.004917505511862542
HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,0.027493351023761707,0.10174819407643662
SLC38A3,0.029116302190773824,0.11607642416071096
FEZ1,0.026783506299603188,0.09548132743338401
AATK,0.03179394981039291,0.13971604558514616
CD1C,0.04280595331341846,0.23693555722989004
IQCB1,0.047570247443992054,0.2789971447129512
MEP1A,0.020515451161001216,0.04014378060370996
ITGA9,0.020789873024105912,0.042566514986998996
KIAA0319,0.035764396944530354,0.17476915206899904
RBM19,0.04283803550666476,0.23721879498576626
TNFAIP6,0.033881502665770336,0.15814601330869651
MAPK11,0.02325242270841232,0.06430714353324037
SNURF///SNRPN.1,0.023541145538932322,0.06685613405763773
SELP,0.033269606703773734,0.15274388765677893
ZNF91,0.044310389404231564,0.2502174765472416
TSNAX-DISC1///DISC1,0.03251220562280788,0.14605716955044426
TNXB///TNXA,0.023094145757688297,0.06290979491727045
CPM,0.03592352538297034,0.17617401804726318
EPHA4,0.04932739571646649,0.2945101344146376
TPM1,0.017137299444977015,0.010319756301184788
STAT4,0.02074582969250567,0.0421776782791096
LLGL1,0.020079971504806848,0.0362991469278484
ASGR2,0.029784119433774032,0.12197225103858848
FZD5,0.07140919486888363,0.4894593758715155
RIMS2,0.024411199702129294,0.07453741029653883
ZNF135,0.017126039030477668,0.010220343692185605
ABCC2,0.04076100619155694,0.21888173437448696
GJB5,0.018701747307025184,0.024131489751886885
PTX3,0.0630700168840885,0.4158369137121425
APOBEC2,0.028220108809049824,0.10816437773913831
ADORA3,0.022327789908602753,0.05614401960910608
ARG1,0.06699291294027476,0.4504702153371134
ZNF134,0.02380179752691169,0.06915730104996784
GPR17,0.046441226805406216,0.2690295820355515
CEACAM7,0.02518471744320533,0.0813664143933225
CEACAM7.1,0.020277715956671487,0.038044934516406274
GRB14,0.018870753533225103,0.025623561814119965
MPHOSPH9.1,0.016820792848414905,0.007525476700596752
CETP,0.01721536149669313,0.011008927399227235
WNT10B,0.021162952800501192,0.04586025110465588
PLA2G7,0.02382255149937411,0.0693405275688234
NRG1,0.07034493407566135,0.4800635457166041
ZNF136,0.03243917292612199,0.1454124001309694
CR1,0.04546447915585071,0.26040636197719896
PFKFB4,0.017252610295316655,0.011337778548842067
MICB,0.023886536548990544,0.069905419804334
EGF,0.03970881420527158,0.20959245372405214
ST8SIA5,0.016582211097341978,0.005419156872394273
PROC,0.0402838403109579,0.2146690737198997
MICAL2,0.01846969690479086,0.02208283195987029
RGS7,0.025199368064295156,0.08149575745312573
PTHLH,0.0216878242873305,0.050494080871580325
TEC,0.025410718129995576,0.08336166225127022
SPINK2,0.05787546491540033,0.3699767933924972
CRLF1,0.02353471301464484,0.06679934449434889
KNTC1,0.019561406410047315,0.0317209931654853
IFI16,0.01818738906357444,0.01959047619109473
GNAL,0.017579152716404842,0.014220659461544612
SOCS3,0.0177278394919687,0.015533341182393898
XCL1,0.02512748451876326,0.08086113331865433
FOLR3,0.034262663365926635,0.16151109189019014
MYBPC2,0.01814953479451362,0.019256279643595407
FGF9,0.03413969935803115,0.1604255037141425
MLANA,0.028451561135046436,0.11020775541298743
F2RL1,0.04260385773313753,0.23515135568881038
SPOCK3,0.023258323292359415,0.06435923685936379
LIN7A,0.01790966553116186,0.017138593008712347
DBH,0.025003664946743293,0.07976799179172556
BMX,0.020330141905988027,0.03850777719427736
CD36,0.01923935366202542,0.028877749347234253
ITGA2B,0.030482740880598748,0.12814003293823847
ITGA2B.1,0.041414125010503296,0.2246477961639253
COA1,0.03637789430519393,0.18018541567467847
ETV1,0.0233296922243339,0.06498931772623422
CDH16,0.02189151899992765,0.05229240035793631
MGAM,0.025038196090005314,0.08007285011142605
CYTH3,0.03640859846039663,0.1804564874168416
GABRR1,0.016504489716195142,0.004732993385670504
DPF1,0.019130460425723805,0.02791638502767604
CYP4F12,0.01732893758715785,0.012011634313229356
SIM2,0.020319194294072408,0.03841112616398843
KCNQ3,0.027129141651683928,0.0985327703544852
ZKSCAN8,0.03474871985318368,0.16580224329691703
BNC1,0.017297727045819163,0.011736091939284281
CNR2,0.02334471214584329,0.06512192115608999
SLC16A5,0.022898671086669955,0.061184046096894665
LOC401021///HOXD4///HOXD3,0.022465794112788658,0.05736239021098511
CBL,0.0240931526957469,0.07172953118243634
TAF1A,0.01666661849515108,0.006164347880728953
IL18R1,0.017420725704004207,0.012821986025535099
TRH,0.019496792608675755,0.03115054999289389
SSX1,0.021112182713564135,0.045412027213624084
ADAMTSL2,0.02458725762939182,0.07609173832639698
HBZ,0.016427757374738453,0.004055561639328667
ZNF571,0.029346862670179143,0.11811192816379311
TFE3,0.017121545001455334,0.010180668141160892
SEPT5-GP1BB///SEPT5///GP1BB,0.02283287550046577,0.06060316953275326
APMAP,0.045227837972644715,0.2583171744592328
DBF4B.1,0.027637463628143358,0.10302049271092097
GZMK,0.12894828760823604,0.9974434584287486
FLT3,0.01796896185752025,0.01766209083445372
CEACAM8,0.06627310232320029,0.4441153647734121
IL7,0.018046413575906792,0.018345873602550085
HP,0.08228032218949981,0.5854351616445366
EDNRB,0.016646444239750802,0.005986239395994767
ALOX15B,0.05770655978678137,0.36848561387061307
CBX4,0.02198231501995308,0.05309399333997027
ASGR1,0.017598142000924175,0.014388306426689996
MAFK,0.022174597194141814,0.05479155719086101
KCNJ2,0.01997989991235651,0.035415664522048154
RBMS3.1,0.02196308536761164,0.05292422428666227
RPL3L,0.02631420564935946,0.09133810499264282
PTH2R,0.020340694683648353,0.03860094242895518
CD3G,0.06966598814200768,0.4740694691541639
CELF3,0.023561393734726807,0.06703489532540215
L3MBTL1,0.022807804896938573,0.06038183362136499
STATH,0.024800236658845835,0.07797202443676754
PDE6H,0.02119992083781707,0.04618662355207899
COX20,0.08527311361661045,0.6118570312814589
RNASE3,0.029673305391464955,0.12099392887643984
STARD8,0.02082210594857327,0.04285108347399025
ELANE,0.04725982960958991,0.27625661977050053
DAO,0.06395072569352944,0.42361225453287027
GP9,0.016798813787222786,0.007331434481583592
EXOG,0.02298905708810054,0.06198201922832242
ICAM5,0.04965696631755389,0.29741974962511025
ZNF141,0.0174471585675006,0.013055348653851134
SIRPB1.1,0.03651694265435863,0.18141300451417408
HTR6,0.02200057740676685,0.053255222886166326
NAT8B///NAT8,0.017240417297110632,0.011230132621309528
NAT8B,0.017336031311527812,0.012074261283771159
KLF12,0.023778631505004363,0.06895277974410709
KLF12.1,0.06071146211097851,0.39501440460504555
CXCR6,0.029508784896953376,0.11954145911218912
CCR5,0.022059655104355348,0.05377679054704399
HS6ST1,0.02701332104707292,0.09751024773945083
PPP3CC,0.042456261698836484,0.23384830358103487
PLAGL1,0.023245661588069448,0.06424745295852118
CDKN2A,0.019030566790573737,0.027034473718526932
CACNA2D1,0.034044916813624725,0.15958871568759428
SLC8A1.1,0.018853777612660546,0.025473689839728312
KRT75,0.017429486126046636,0.012899327442338389
ACO1,0.019136634975097815,0.02797089705853424
NLRP3,0.021724241516913326,0.05081559051099553
ZFP30,0.023556738553023458,0.06699379703736646
TNF,0.02633639729938633,0.09153402405293105
DIO3,0.025735728807192233,0.08623102015764077
TBX5,0.016881098227837912,0.008057882954866914
CD101,0.033121126792125095,0.1514330322347325
TLX1,0.017736422258299942,0.015609114165126331
SLC6A13,0.021223269836699796,0.04639276027081038
SLC10A1,0.0330261027825397,0.15059411243200277
ZZEF1,0.027369005521518292,0.10065040937268095
TNIP1,0.01865275963501916,0.023699001917340697
TERT,0.026586377367874947,0.09374097396651451
CEACAM4,0.016527404704499864,0.004935298440488001
ALOX12,0.01778561965079193,0.016043453517720227
USP2,0.04210834625899041,0.23077673089708065
RFPL2,0.018914666546663794,0.026011248007661917
CDON,0.0213876166496707,0.047843696686968584
DZIP3,0.01751137183630924,0.013622255723302515
ZNF345,0.02795566927968574,0.10582977242437622
KCNA3,0.05436112838240902,0.33895046095455117
EPO,0.02720426873321752,0.09919603005795188
FEV,0.017361375452209435,0.012298012118889045
DEFA4,0.047390777776520676,0.27741269612266345
RNF185-AS1,0.019102268124871254,0.027667489200474963
CD226,0.016532603339780207,0.004981194610338953
STAU1,0.03461952541057481,0.16466164970609604
MMP8,0.07535636370427615,0.5243069698130521
PZP,0.027817952765166597,0.10461394169173172
SLC1A7,0.03161467269788884,0.1381332969670644
NTSR1,0.029196285853917037,0.11678256021199394
PGLYRP1,0.03653296672877099,0.1815544731114643
GP1BA,0.032876702823557896,0.14927513436884057
SLC22A14,0.037894980023301245,0.19357901227107313
TLX2,0.016888616187807355,0.00812425529089034
SCN5A,0.024491319571737724,0.0752447488470789
BEST2,0.01837788230535271,0.02127224644590979
IL10,0.020958592815242778,0.0440560582562708
SLC35A2,0.027911943056579052,0.10544373530993711
CCR9,0.020404341102814128,0.0391628450643415
PRSS3,0.018022470349051474,0.018134490740073356
TUBA4B,0.019910641449111546,0.034804215935776754
SSX2B///SSX2,0.052362117473814876,0.32130218611949113
FGF12,0.051255473882905245,0.3115321792861787
LAIR2,0.03427624021403447,0.16163095514144646
BDKRB1,0.021242438487150614,0.04656199076871254
GNAT1,0.024310781605585956,0.07365086877813525
SLC6A4,0.03326873480236018,0.15273619007208375
TROVE2,0.027096174809783057,0.0982417224748517
DEFA5,0.03353118023830447,0.15505319052607794
AQP1,0.023056985824276614,0.06258172831449081
MR1,0.018167493935548503,0.01941483198336634
SHOX,0.017144623458811983,0.010384416383078084
ABCD2,0.04903666997880435,0.2919434612174936
HCN2,0.024836640778231653,0.07829341833276236
ABCG4,0.021316208100534122,0.04721326605984333
KCNH1,0.029679558982319033,0.12104913872528274
FZD9,0.018482528352295687,0.02219611443928211
TNFRSF1A,0.01934136867201141,0.02977838922158105
CDY1B///CDY2B///CDY2A///CDY1,0.01658916246330097,0.005480527031204302
GPR171,0.08604001469050607,0.618627620108776
CMKLR1,0.017468264547361494,0.013241682871261816
FCAR,0.044490937285199914,0.2518114441491783
CRYBB3,0.01897411411863255,0.02653608110580615
NCOA3,0.020839761465022474,0.04300695526303897
GAS7.1,0.021095277919568146,0.04526278318039312
PKP2,0.027552597259616715,0.10227124967799274
HINT1.2,0.03596807029935513,0.17656728299818653
TSNAX-DISC1///DISC1.1,0.030710844876133826,0.1301538498648352
FAM214B,0.01968494358465586,0.03281164154587441
EGR4,0.02102845089697083,0.04467280057642844
CACNB2.3,0.03539657951958974,0.1715218746396621
SP140,0.02522210905382725,0.08169652635916731
LRRC1,0.021957097409765654,0.052871359579765284
ATXN2L,0.017137845916818654,0.010324580829760099
CRISP3,0.05020048952387109,0.30221824616311316
FCN2,0.019191014950730848,0.028450990864610854
PROS1,0.038491451332358206,0.1988449613202799
PF4V1,0.02446109989083379,0.07497795428796589
ID3,0.02110471876193375,0.04534613169041192
POU1F1,0.026636904451918426,0.09418705250564595
GUCY2D,0.02913257459433543,0.11622008513276848
MAEA,0.017610249076115955,0.014495193782589195
GRPR,0.03225515414998879,0.1437877897188662
CEP68,0.05209223756183074,0.3189195503676395
GLRA1,0.02505447897094069,0.08021660358301475
LOC100996919///CD8B,0.022302097359742482,0.055917192851158
AMPD3,0.030729112144023855,0.13031512250363014
RFX2,0.01735094413649333,0.012205919211412838
PROZ,0.01807468932970019,0.018595506194332843
TACR1,0.021397096911505445,0.04792739321190929
CAPN9,0.025838559835822932,0.08713886425546152
SIK1,0.025760907332349144,0.08645330885551644
AURKA,0.029536290506000113,0.11978429247836817
AIRE,0.045811837664221464,0.2634730177896652
NDEL1,0.02325081860736837,0.06429298172153382
SRP72,0.02971291364221876,0.12134361045748271
TSC22D4,0.01981985901424032,0.034002742890324435
GIPR,0.01705413158764033,0.009585508580269074
MAN1A1,0.031185035508941705,0.1343402435338372
LOC101060604///SMG1P3///SLC7A5P2///SLC7A5P1,0.027519060092917498,0.10197516668387178
SEMA4F,0.021546895023955594,0.04924988637436666
TBXAS1,0.041164538538504505,0.22244432111833617
RFC1,0.018337271301819245,0.020913712058426022
DDX17,0.029870654775635247,0.1227362286084691
OSBPL1A,0.03051807657775679,0.1284519942648388
CHIT1,0.06003488122547965,0.3890412078785556
IFNB1,0.024016835610752123,0.07105576552922853
DUX1,0.021036579333936177,0.04474456251075663
MYO7A,0.02210523972283908,0.05417923451160345
DUX4L24///DBET///LOC100291626///DUX4///LOC100288289///LOC100287823///LOC100133400///DUX4L2///DUX4L3///DUX4L5///DUX4L6///DUX4L7///LOC652301///DUX4L4///DUX4L8///DUX3///DUX4L1,0.026395375532607845,0.0920547135922951
KCNAB1,0.03159332311961773,0.13794481214023266
ACVR1B,0.028452786161813626,0.11021857056610876
NRG1.1,0.06124018121935314,0.39968220311231106
RAX,0.01827619166301016,0.020374470252443575
GAS2L1,0.018088790250405024,0.018719996222354415
MEFV,0.02127116958888232,0.04681564340136967
GGT2///GGTLC1///GGTLC2///GGT1,0.01944487777050003,0.030692219661526576
OCRL,0.03359026736001746,0.15557484138787184
PBOV1,0.01754665076482307,0.01393371586772784
SLC12A3,0.018847722772216406,0.025420234659578364
RCAN1,0.023344098565274536,0.06511650415788141
LIMK1,0.022108163618993426,0.05420504813908254
IL17A,0.018576193351400285,0.023023036213203858
PTN,0.01687730856029413,0.008024425861632142
SPTB,0.030838390641407757,0.1312798881020079
TANC2,0.027719817965775995,0.10374755827026913
CLCN1,0.017806257776113086,0.016225657279681848
ATM.1,0.026816182355333517,0.09576980810628848
PRPS1,0.01875753249821286,0.02462398950842841
C4B_2///C4B///C4A,0.01684840780942249,0.007769275480946613
MYO9B,0.028049703907502565,0.10665995746668348
RRAS2,0.030603423561851674,0.1292054804140011
RAB3D,0.03519973362570191,0.16978401997336187
HPR///HP,0.0735751863789421,0.5085818395337083
KRT33A,0.03352031285739705,0.15495724781552703
LMX1B,0.04919062598937903,0.2933026623981626
PGM5,0.02180663048614963,0.05154296181557846
HOXA11,0.03496053610627721,0.1676722638321007
GFI1B,0.04100978821517681,0.22107810734473438
GATAD1,0.0222349960916206,0.055324789069615424
RARB,0.030093764582959818,0.12470595432688975
SERPINA2,0.02242496292371744,0.057001911914707104
SOX1,0.02286306159110245,0.0608696675400737
TAF4,0.03695015544390744,0.18523762514988495
PTMA,0.039047159092225434,0.20375102923214014
POU3F3,0.01988236019606676,0.034554534793833754
H2BFS,0.016464562243133037,0.004380493549356426
GJA3,0.024473387936079335,0.07508643933862105
LILRA6,0.016972272235325252,0.008862813000537356
SRRM2.1,0.02242454626361038,0.056998233429486955
EZR,0.020940784100987146,0.04389883395984939
EZR.1,0.02656177521650349,0.09352377378663028
ACTN1,0.03772715199619706,0.19209734194369932
CD24,0.02234499691745653,0.05629593174727162
TTC3P1///TTC3,0.024113483777230223,0.07190902420679607
TTC3P1///TTC3.1,0.03686274173009943,0.18446589287018372
EID1,0.020581316863968337,0.040725276193939466
SRSF3.1,0.02072657779066718,0.04200771279603866
GARS,0.03160091107667003,0.13801180244574815
EIF3E,0.024517692298746094,0.07547758056019899
NONO,0.03136675869447822,0.13594458731628634
EIF5,0.06728543098345519,0.45305271190982727
DDX17.1,0.0428947316560992,0.23771933714039228
RAB1A,0.02295722020049721,0.06170094715417769
HSPH1,0.09275863332769578,0.6779429683699163
NAP1L1.1,0.02558586434255334,0.08490794120465177
HNRNPR,0.033136464126551655,0.15156843794564356
