ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7965423,1,0.1888948,1.3229903,-4.707,0.04077245,BTG1,BTG anti-proliferation factor 1
8107878,1,0.188964,1.3227817,-4.708,0.06401525,IL3,interleukin 3
8143803,1,0.188995,1.3226882,-4.708,0.04892493,ATG9B,autophagy related 9B
8049199,1,0.189073,-1.3224528,-4.708,-0.06199322,GIGYF2,GRB10 interacting GYF protein 2
7997735,1,0.1892098,1.3220404,-4.708,0.06435145,FOXL1,forkhead box L1
8149857,1,0.1892933,-1.3217886,-4.709,-0.06066937,KCTD9,potassium channel tetramerization domain containing 9
7939477,1,0.1893308,-1.3216758,-4.709,-0.06667454,ALKBH3,"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase"
7964701,1,0.1893476,-1.3216251,-4.709,-0.12905222,GNS,glucosamine (N-acetyl)-6-sulfatase
8033190,1,0.1893591,1.3215906,-4.709,0.04951646,SLC25A23,solute carrier family 25 member 23
8044563,1,0.189435,1.3213619,-4.709,0.08121888,IL1F10,interleukin 1 family member 10 (theta)
7973510,1,0.1895323,1.3210689,-4.709,0.0505107,CPNE6,copine 6
8166213,1,0.1896264,1.3207856,-4.71,0.04702284,S100G,S100 calcium binding protein G
7966379,1,0.1896716,1.3206498,-4.71,0.06320625,MYL2,myosin light chain 2
8053379,1,0.1896751,1.3206392,-4.71,0.0740249,TRABD2A,TraB domain containing 2A
8166469,1,0.1897172,-1.3205125,-4.71,-0.06711847,SAT1,spermidine/spermine N1-acetyltransferase 1
7915733,1,0.1898679,-1.3200594,-4.71,-0.10210752,PRDX1,peroxiredoxin 1
8139746,1,0.189953,1.3198034,-4.711,0.04772893,PHKG1,phosphorylase kinase catalytic subunit gamma 1
8071671,1,0.1900197,1.3196029,-4.711,0.09816534,GNAZ,G protein subunit alpha z
7981538,1,0.1901418,1.3192362,-4.711,0.05701376,JAG2,jagged 2
8104760,1,0.1901887,-1.3190954,-4.711,-0.07902481,TARS,threonyl-tRNA synthetase
8103240,1,0.1903735,1.3185407,-4.712,0.05744668,ANXA2P1,annexin A2 pseudogene 1
8068235,1,0.1905003,1.3181605,-4.712,0.04858255,OLIG1,oligodendrocyte transcription factor 1
7915609,1,0.1905356,1.3180546,-4.712,0.06413025,TCTEX1D4,Tctex1 domain containing 4
8115584,1,0.1905622,1.3179748,-4.713,0.10018684,CCNJL,cyclin J like
7991837,1,0.1905997,1.3178623,-4.713,0.06530782,NME4,NME/NM23 nucleoside diphosphate kinase 4
8161610,1,0.1906173,-1.3178096,-4.713,-0.07611575,TMEM252,transmembrane protein 252
7987636,1,0.1907136,1.3175211,-4.713,0.04560737,OIP5,Opa interacting protein 5
8025895,1,0.1908209,1.3171994,-4.713,0.06973874,PRKCSH,protein kinase C substrate 80K-H
8049934,1,0.1908394,1.317144,-4.713,0.0579739,GAL3ST2,galactose-3-O-sulfotransferase 2
8134834,1,0.190913,1.3169236,-4.714,0.03412112,AGFG2,ArfGAP with FG repeats 2
8132130,1,0.1909175,1.3169104,-4.714,0.05612881,GHRHR,growth hormone releasing hormone receptor
7998784,1,0.1909339,1.3168612,-4.714,0.04706406,ABCA3,ATP binding cassette subfamily A member 3
8009040,1,0.1910045,1.3166499,-4.714,0.04685185,MRC2,mannose receptor C type 2
8140967,1,0.1910248,-1.316589,-4.714,-0.12118868,SAMD9,sterile alpha motif domain containing 9
8031057,1,0.1910481,1.3165193,-4.714,0.06042096,PRKCG,protein kinase C gamma
7915435,1,0.1910689,1.3164571,-4.714,0.05988084,CLDN19,claudin 19
7954063,1,0.1910718,1.3164484,-4.714,0.06416921,RPL13AP20,ribosomal protein L13a pseudogene 20
8169811,1,0.1911722,-1.316148,-4.714,-0.06684697,OCRL,"OCRL, inositol polyphosphate-5-phosphatase"
8025237,1,0.1911799,1.316125,-4.714,0.05236201,CAMSAP3,calmodulin regulated spectrin associated protein family member 3
8127534,1,0.191219,-1.3160082,-4.715,-0.12006007,MB21D1,Mab-21 domain containing 1
8079107,1,0.1913074,1.3157436,-4.715,0.05712699,KLHL40,kelch like family member 40
8138224,1,0.1914176,-1.3154144,-4.715,-0.08241753,NDUFA4,"NDUFA4, mitochondrial complex associated"
7960280,1,0.1914465,1.3153279,-4.715,0.04078707,FBXL14,F-box and leucine rich repeat protein 14
8069301,1,0.1916693,1.3146626,-4.716,0.05049601,COL6A2,collagen type VI alpha 2 chain
7905519,1,0.1917034,1.3145608,-4.716,0.08269916,LCE1E,late cornified envelope 1E
8014603,1,0.1917937,1.3142912,-4.716,0.05452498,TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F,TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
8178988,1,0.1918085,1.3142473,-4.716,0.04224177,ZBTB22,zinc finger and BTB domain containing 22
7902527,1,0.1918095,1.3142442,-4.716,0.07249593,PTGFR,prostaglandin F receptor
8077370,1,0.1918232,-1.3142034,-4.717,-0.05183341,SETMAR,SET domain and mariner transposase fusion gene
7899939,1,0.1919539,1.3138135,-4.717,0.05082569,GJA4,gap junction protein alpha 4
7955119,1,0.1919549,1.3138106,-4.717,0.05878507,C12orf54,chromosome 12 open reading frame 54
7970892,1,0.1919985,-1.3136806,-4.717,-0.07713948,N4BP2L1,NEDD4 binding protein 2 like 1
8019074,1,0.1920189,1.3136198,-4.717,0.04851639,NPTX1,neuronal pentraxin 1
8019088,1,0.192037,1.3135656,-4.717,0.05850365,LOC100131170,uncharacterized LOC100131170
7963502,1,0.1920685,1.3134719,-4.717,0.0817158,KRT77,keratin 77
7940530,1,0.1920915,1.3134032,-4.717,0.05024214,MYRF,myelin regulatory factor
8015387,1,0.1921376,1.313266,-4.717,0.06613583,KRT17,keratin 17
8156905,1,0.1922112,1.3130466,-4.718,0.05931693,MSANTD3-TMEFF1///TMEFF1,MSANTD3-TMEFF1 readthrough///transmembrane protein with EGF like and two follistatin like domains 1
8174291,1,0.1922216,1.3130156,-4.718,0.04814077,ESX1,ESX homeobox 1
8039577,1,0.1922406,1.3129589,-4.718,0.04976873,ZSCAN5A,zinc finger and SCAN domain containing 5A
8152297,1,0.1922509,1.3129282,-4.718,0.06669197,ANGPT1,angiopoietin 1
8077185,1,0.1922924,1.3128048,-4.718,0.0566765,APOA1,apolipoprotein A1
8125780,1,0.1924146,1.3124408,-4.718,0.05948905,IP6K3,inositol hexakisphosphate kinase 3
8101304,1,0.1924262,-1.3124064,-4.718,-0.07244514,RASGEF1B,RasGEF domain family member 1B
7937485,1,0.1924455,1.3123491,-4.718,0.05706378,PNPLA2,patatin like phospholipase domain containing 2
7898707,1,0.1925282,1.3121028,-4.719,0.0457904,LDLRAD2,low density lipoprotein receptor class A domain containing 2
7972682,1,0.1925672,-1.3119869,-4.719,-0.08222035,KDELC1,KDEL motif containing 1
8166703,1,0.19271,1.311562,-4.719,0.05810855,FAM47C,family with sequence similarity 47 member C
8065421,1,0.1927198,1.3115329,-4.719,0.05734682,CST5,cystatin D
7950391,1,0.1927722,-1.3113772,-4.719,-0.04486463,PGM2L1,phosphoglucomutase 2 like 1
8000799,1,0.1927786,1.3113582,-4.719,0.07544863,GDPD3,glycerophosphodiester phosphodiesterase domain containing 3
8132209,1,0.1928369,1.3111848,-4.72,0.04877578,ZNRF2P1,zinc and ring finger 2 pseudogene 1
8051001,1,0.193051,1.310549,-4.72,0.04681926,CGREF1,cell growth regulator with EF-hand domain 1
7896761,1,0.1932277,1.3100243,-4.721,0.05352504,SAMD11,sterile alpha motif domain containing 11
7946228,1,0.1932489,-1.3099616,-4.721,-0.09802956,TPP1,tripeptidyl peptidase 1
7960068,1,0.1932607,1.3099264,-4.721,0.04439941,NOC4L///NOC4L,nucleolar complex associated 4 homolog///nucleolar complex associated 4 homolog
7941478,1,0.1932676,-1.3099061,-4.721,-0.07253752,SART1,squamous cell carcinoma antigen recognized by T-cells 1
8028730,1,0.193298,1.3098159,-4.721,0.04637052,SELV,selenoprotein V
7982564,1,0.1933369,-1.3097005,-4.721,-0.05512175,SPRED1,sprouty related EVH1 domain containing 1
7937772,1,0.1933396,1.3096924,-4.721,0.07403102,,
7942569,1,0.1934185,1.3094585,-4.721,0.05170445,SLCO2B1,solute carrier organic anion transporter family member 2B1
8154785,1,0.1934682,-1.3093111,-4.722,-0.12165912,CHMP5,charged multivesicular body protein 5
8040792,1,0.193542,1.3090924,-4.722,0.05347615,EMILIN1,elastin microfibril interfacer 1
8132832,1,0.1937113,1.3085908,-4.722,0.07666097,DDC-AS1,DDC antisense RNA 1
8180300,1,0.1937238,1.3085537,-4.722,0.05317405,TWIST2,twist family bHLH transcription factor 2
8081880,1,0.1937575,-1.3084538,-4.723,-0.0778086,ADPRH,ADP-ribosylarginine hydrolase
7931168,1,0.1938254,-1.3082528,-4.723,-0.09043859,ACADSB,"acyl-CoA dehydrogenase, short/branched chain"
8155359,1,0.1938846,1.3080777,-4.723,0.11982105,CNTNAP3B///CNTNAP3P2///CNTNAP3,contactin associated protein-like 3B///contactin associated protein-like 3 pseudogene 2///contactin associated protein-like 3
7942875,1,0.1939296,1.3079443,-4.723,0.05961463,,
8156126,1,0.1939579,-1.3078606,-4.723,-0.11395311,RMI1,RecQ mediated genome instability 1
7900792,1,0.1940123,1.3076999,-4.723,0.04572832,PTPRF,"protein tyrosine phosphatase, receptor type F"
7923731,1,0.1940588,-1.3075622,-4.723,-0.04480547,DSTYK,dual serine/threonine and tyrosine protein kinase
8077944,1,0.1941292,1.3073539,-4.724,0.05347724,CAND2,cullin associated and neddylation dissociated 2 (putative)
7933129,1,0.1941649,1.3072485,-4.724,0.06336982,ZNF37BP,"zinc finger protein 37B, pseudogene"
8099388,1,0.1941727,1.3072255,-4.724,0.0632522,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1
8174351,1,0.1942313,1.3070522,-4.724,0.05359846,NUP62CL,nucleoporin 62 C-terminal like
7970370,1,0.1942855,1.3068921,-4.724,0.06674549,UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast)
8033554,1,0.194315,1.3068047,-4.724,0.04090634,CD320,CD320 molecule
8019136,1,0.1943193,1.306792,-4.724,0.03432674,TEPSIN,"TEPSIN, adaptor related protein complex 4 accessory protein"
8038416,1,0.1944225,-1.3064873,-4.725,-0.03248328,IRF3,interferon regulatory factor 3
8018164,1,0.194442,1.3064295,-4.725,0.06018798,,
8023554,1,0.1944543,1.3063932,-4.725,0.0658822,CPLX4,complexin 4
7982072,1,0.1945584,1.3060859,-4.725,0.05589271,SNORD115-33,"small nucleolar RNA, C/D box 115-33"
8087201,1,0.1946696,-1.3057578,-4.725,-0.0892474,IP6K2,inositol hexakisphosphate kinase 2
8030078,1,0.1947204,1.3056078,-4.725,0.04744213,SPHK2,sphingosine kinase 2
8039086,1,0.1947596,1.3054923,-4.726,0.07021816,LOC284379,solute carrier family 7 member 3 pseudogene
8059081,1,0.1948733,1.3051568,-4.726,0.06296119,SLC23A3,solute carrier family 23 member 3
8010212,1,0.1949135,1.3050384,-4.726,0.0673588,TMC8,transmembrane channel like 8
7977646,1,0.1949582,1.3049064,-4.726,0.04611038,ZNF219,zinc finger protein 219
8019357,1,0.195267,1.3039968,-4.727,0.07578055,DCXR,dicarbonyl and L-xylulose reductase
8097687,1,0.1953055,1.3038836,-4.727,0.05770139,POU4F2,POU class 4 homeobox 2
7937813,1,0.1954226,1.303539,-4.728,0.04674144,TSSC4,tumor suppressing subtransferable candidate 4
8072124,1,0.1955031,1.3033021,-4.728,0.06312711,CRYBA4,crystallin beta A4
8044021,1,0.1956195,1.3029596,-4.728,0.11038474,IL1RL1,interleukin 1 receptor like 1
8102232,1,0.1957264,1.3026454,-4.729,0.10203705,LEF1,lymphoid enhancer binding factor 1
8160308,1,0.1957312,1.3026313,-4.729,0.06274056,RPS6,ribosomal protein S6
8035193,1,0.1957654,-1.3025309,-4.729,-0.0765136,SMIM7,small integral membrane protein 7
8038861,1,0.1957734,1.3025075,-4.729,0.04301775,SIGLEC6,sialic acid binding Ig like lectin 6
7911799,1,0.1957742,1.3025051,-4.729,0.0422379,MEGF6,multiple EGF like domains 6
7919251,1,0.1957851,-1.3024729,-4.729,-0.07475852,GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B
8073623,1,0.1958052,1.3024138,-4.729,0.0788562,MPPED1,metallophosphoesterase domain containing 1
8044304,1,0.1958448,-1.3022976,-4.729,-0.04932972,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
8088247,1,0.19585,-1.3022822,-4.729,-0.09168115,ARHGEF3,Rho guanine nucleotide exchange factor 3
8166059,1,0.1959235,-1.3020665,-4.729,-0.12086606,TLR7,toll like receptor 7
7992867,1,0.1959557,1.3019719,-4.729,0.0563068,LINC00921,long intergenic non-protein coding RNA 921
8068735,1,0.1959885,1.3018755,-4.729,0.06993824,ZNF295-AS1,ZNF295 antisense RNA 1
8045398,1,0.1960338,-1.3017424,-4.729,-0.07314002,RAB3GAP1,RAB3 GTPase activating protein catalytic subunit 1
8080138,1,0.1961009,1.3015456,-4.73,0.07034346,IQCF2,IQ motif containing F2
8062971,1,0.1962377,1.3011443,-4.73,0.04096725,SYS1-DBNDD2///DBNDD2,SYS1-DBNDD2 readthrough (NMD candidate)///dysbindin domain containing 2
8059716,1,0.1963317,1.3008685,-4.73,0.06616661,LINC00471,long intergenic non-protein coding RNA 471
7940835,1,0.1963357,1.3008569,-4.73,0.06389625,COX8A,cytochrome c oxidase subunit 8A
8147566,1,0.1963447,1.3008305,-4.73,0.05650404,KCNS2,potassium voltage-gated channel modifier subfamily S member 2
8105411,1,0.1964025,-1.300661,-4.731,-0.06704315,IL31RA,interleukin 31 receptor A
7979426,1,0.1964459,1.3005337,-4.731,0.04871273,GPR135,G protein-coupled receptor 135
8118023,1,0.1964468,1.3005312,-4.731,0.07027063,,
8016640,1,0.1965462,1.3002397,-4.731,0.06727725,HILS1,"histone linker H1 domain, spermatid-specific 1 (pseudogene)"
7970569,1,0.1965759,-1.3001527,-4.731,-0.09367143,SACS,sacsin molecular chaperone
7912280,1,0.1966481,1.2999413,-4.731,0.07477137,LOC645010,uncharacterized LOC645010
7961097,1,0.1967172,1.2997391,-4.732,0.12219215,LOC400002,uncharacterized LOC400002
8139680,1,0.1967307,1.2996993,-4.732,0.05834157,COBL,cordon-bleu WH2 repeat protein
8021905,1,0.1967934,1.2995159,-4.732,0.04147588,RBFA,ribosome binding factor A (putative)
7951385,1,0.1968725,-1.2992844,-4.732,-0.14850464,CASP5,caspase 5
8079370,1,0.1969415,1.2990825,-4.732,0.09632156,CCR9,C-C motif chemokine receptor 9
8061167,1,0.1969497,1.2990584,-4.732,0.07375725,LINC00851,long intergenic non-protein coding RNA 851
7979437,1,0.1971852,-1.2983699,-4.733,-0.0798833,L3HYPDH,trans-L-3-hydroxyproline dehydratase
7984517,1,0.1972072,-1.2983057,-4.733,-0.07690859,GLCE,glucuronic acid epimerase
8071877,1,0.1972171,1.2982765,-4.733,0.06931361,POM121L9P,"POM121 transmembrane nucleoporin like 9, pseudogene"
7992956,1,0.1972334,1.2982289,-4.733,0.05396046,GLIS2,GLIS family zinc finger 2
8022646,1,0.197244,-1.298198,-4.733,-0.04828161,KCTD1,potassium channel tetramerization domain containing 1
7930482,1,0.1972658,1.2981344,-4.733,0.04673377,ADRA2A,adrenoceptor alpha 2A
8024808,1,0.197364,1.2978473,-4.734,0.05298061,SHD,Src homology 2 domain containing transforming protein D
8071516,1,0.1973689,1.2978332,-4.734,0.03476304,BCRP2///BCR,"breakpoint cluster region pseudogene 2///BCR, RhoGEF and GTPase activating protein"
7956737,1,0.1973713,1.2978262,-4.734,0.0502883,MIRLET7I,microRNA let-7i
8031027,1,0.1974354,1.2976388,-4.734,0.05432522,MIR519A2///MIR520B,microRNA 519a-2///microRNA 520b
8159415,1,0.197441,1.2976226,-4.734,0.03367116,RABL6,"RAB, member RAS oncogene family-like 6"
8079224,1,0.1974442,-1.2976131,-4.734,-0.08719887,ZNF502,zinc finger protein 502
8007826,1,0.1974464,1.2976068,-4.734,0.05527553,SPPL2C,signal peptide peptidase like 2C
8147503,1,0.1975121,-1.2974151,-4.734,-0.07718661,LAPTM4B,lysosomal protein transmembrane 4 beta
7928679,1,0.1977157,1.2968209,-4.735,0.06019972,PLAC9,placenta specific 9
7970648,1,0.1977874,1.2966116,-4.735,0.05453534,AMER2,APC membrane recruitment protein 2
7966003,1,0.1978516,1.2964245,-4.735,0.0688467,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
8146429,1,0.197857,1.2964087,-4.735,0.04470408,NPBWR1,neuropeptides B/W receptor 1
8165639,1,0.1978839,1.2963304,-4.735,0.0553823,CYSRT1,cysteine rich tail 1
7967322,1,0.1978978,-1.2962897,-4.735,-0.15020768,HCAR3,hydroxycarboxylic acid receptor 3
8109093,1,0.1979088,1.2962578,-4.735,0.05326629,ABLIM3,actin binding LIM protein family member 3
8049906,1,0.1980132,1.2959535,-4.735,0.03655811,ING5///ING5,inhibitor of growth family member 5///inhibitor of growth family member 5
7902400,1,0.1980242,-1.2959214,-4.736,-0.20087758,SNORD45B,"small nucleolar RNA, C/D box 45B"
7951372,1,0.1980726,-1.2957806,-4.736,-0.08940076,CASP4,caspase 4
8002181,1,0.198114,1.2956598,-4.736,0.06414397,DPEP3,dipeptidase 3
8014633,1,0.1982105,1.2953789,-4.736,0.05344387,TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F,TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
8099471,1,0.1982917,-1.2951424,-4.736,-0.16883263,FGFBP2,fibroblast growth factor binding protein 2
7914880,1,0.1983145,1.2950761,-4.736,0.05238941,COL8A2,collagen type VIII alpha 2 chain
8039269,1,0.1983938,1.2948453,-4.737,0.04180504,LENG9,leukocyte receptor cluster member 9
7981968,1,0.1984866,-1.2945754,-4.737,-0.04433267,SNORD116-10,"small nucleolar RNA, C/D box 116-10"
8126486,1,0.1985246,-1.2944648,-4.737,-0.05073598,CUL7,cullin 7
7921088,1,0.1985305,1.2944476,-4.737,0.07215221,NES,nestin
8044161,1,0.1985731,-1.2943239,-4.737,-0.05143706,RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2,RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2
7902810,1,0.1985924,-1.2942677,-4.737,-0.08219336,LMO4,LIM domain only 4
8060400,1,0.1986094,1.2942184,-4.737,0.05491818,RAD21L1///SNPH,RAD21 cohesin complex component like 1///syntaphilin
8043902,1,0.1987182,-1.2939021,-4.738,-0.11385046,PDCL3,phosducin like 3
8170753,1,0.1988988,1.2933774,-4.738,0.05092974,SRPK3,SRSF protein kinase 3
8148966,1,0.1989318,1.2932817,-4.738,0.05491459,RPL23AP53,ribosomal protein L23a pseudogene 53
8099541,1,0.1991174,-1.2927429,-4.739,-0.06816666,QDPR,quinoid dihydropteridine reductase
8160213,1,0.1991527,-1.2926402,-4.739,-0.1016473,TTC39B,tetratricopeptide repeat domain 39B
8009301,1,0.1993018,1.2922079,-4.739,0.10340906,PRKCA,protein kinase C alpha
7976828,1,0.1993122,1.2921778,-4.739,0.07841986,FLJ41170///FLJ41170,uncharacterized LOC440200///uncharacterized LOC440200
8102371,1,0.1993783,-1.291986,-4.74,-0.05562423,ZGRF1,zinc finger GRF-type containing 1
7933366,1,0.1994237,1.2918544,-4.74,0.06685774,GDF2,growth differentiation factor 2
7992614,1,0.1995401,1.2915173,-4.74,0.05321883,C16orf59,chromosome 16 open reading frame 59
8014974,1,0.1995965,-1.2913539,-4.74,-0.08982626,TOP2A,topoisomerase (DNA) II alpha
8161575,1,0.1996009,-1.2913409,-4.74,-0.06784744,CBWD6///CBWD3///CBWD5///CBWD2///CBWD1///CBWD6///CBWD3///CBWD5///CBWD1,COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 2///COBW domain containing 1///COBW domain containing 6///COBW domain containing 3///COBW domain containing 5///COBW domain containing 1
8048350,1,0.1997323,1.2909607,-4.741,0.05272746,PLCD4,phospholipase C delta 4
7924663,1,0.199783,1.2908138,-4.741,0.06228801,LEFTY1,left-right determination factor 1
7947076,1,0.1998359,1.2906605,-4.741,0.05808712,PTPN5,"protein tyrosine phosphatase, non-receptor type 5"
8170326,1,0.1999594,-1.2903033,-4.741,-0.07373646,FMR1,fragile X mental retardation 1
8088958,1,0.2000484,-1.2900461,-4.742,-0.04809688,GBE1,"glucan (1,4-alpha-), branching enzyme 1"
8171284,1,0.2001161,1.2898502,-4.742,0.04581444,GPR143,G protein-coupled receptor 143
8074384,1,0.2001663,1.2897051,-4.742,0.04552608,GSC2,goosecoid homeobox 2
8086799,1,0.2001865,1.2896468,-4.742,0.052038,CSPG5,chondroitin sulfate proteoglycan 5
8149820,1,0.2003013,1.289315,-4.742,0.0602046,NKX2-6,NK2 homeobox 6
8073007,1,0.2003473,1.2891822,-4.742,0.04962492,MAFF,MAF bZIP transcription factor F
8114938,1,0.2003509,-1.2891717,-4.742,-0.08427391,JAKMIP2,janus kinase and microtubule interacting protein 2
